timestamp;fecha;hora_aproximada;latitud;longitud;lugar_exacto;numero_agresores;consecuencias_fisicas;denuncia_en_mp;procedio_la_denuncia;si_procedio_con_que_delito;si_no_procedio_que_razones_dieron;mp;narracion_de_los_hechos;lugar_exacto_norm;narracion_de_los_hechos_norm;en_metro;estacion;lugar_en_metro;fuente
1/30/2019 10:01:16;1/23/2019;16:29:00;19.361688;-99.151563;Saliéndo del metro Eje Central;2;NA;No;No;NA;NA;NA;"Iba saliendo del metro rumbo a una entrevista de trabajo a 5 minutos de eje central, yo iba caminando en sentido contrario a los carros y de pronto de detuvo muy rápido una mini van tipo combi pero sin ventanas, solo las del conductor y acompañanete y me dijeron ""heeey"", comencé a caminar lo más rápido que pude para alcanzar a la gente que iba caminando más adelante mío, no voltee hacia atrás para saber si me venían siguiendo o no, solo que cuando llegue con la gente que iba delante mío, alcance a escuchar que uno de los tipos maldijo, no sé si porque pretendían hacerme algo y ""me les escape"" o por otra situación, quizá no tuvieron el suficiente valor de bajarse rápido y tomarme, pero sentí peligro en ese mismo momento.";saliendo_del_metro_eje_central;iba_saliendo_del_metro_rumbo_a_una_entrevista_de_trabajo_a_5_minutos_de_eje_central_yo_iba_caminando_en_sentido_contrario_a_los_carros_y_de_pronto_de_detuvo_muy_rapido_una_mini_van_tipo_combi_pero_sin_ventanas_solo_las_del_conductor_y_acompañanete_y_me_dijeron_heeey_comence_a_caminar_lo_mas_rapido_que_pude_para_alcanzar_a_la_gente_que_iba_caminando_mas_adelante_mio_no_voltee_hacia_atras_para_saber_si_me_venian_siguiendo_o_no_solo_que_cuando_llegue_con_la_gente_que_iba_delante_mio_alcance_a_escuchar_que_uno_de_los_tipos_maldijo_no_se_si_porque_pretendian_hacerme_algo_y_me_les_escape_o_por_otra_situacion_quiza_no_tuvieron_el_suficiente_valor_de_bajarse_rapido_y_tomarme_pero_senti_peligro_en_ese_mismo_momento;1;eje_central;NA;encuesta_larga
1/30/2019 10:06:13;2/2/2001;17:00:00;19.354688;-99.144813;Entrada del metro General Anaya;3;NA;No;No;No hubo denuncia;No hubo denuncia;No hubo denuncia;Por raro que parezca no había gente en la entrada del metro, excepto un taxi vw verde con dos personas recargadas y un conductor, a unos pasos de la entrada nos embistieron a una chica y a mi, yo iba mas pegada hacia la pared, a la otra chava si lograron jalonesrla a mi no porque  en eso comenzó a salir la gente de la estación y les estorbaron El Paso hacia nosotras. Entramos rápido al andén pero seguimos juntas sin decirnos palabra, nos fuimos junta hasta el paradero de Taxqueña.;entrada_del_metro_general_anaya;por_raro_que_parezca_no_habia_gente_en_la_entrada_del_metro_excepto_un_taxi_vw_verde_con_dos_personas_recargadas_y_un_conductor_a_unos_pasos_de_la_entrada_nos_embistieron_a_una_chica_y_a_mi_yo_iba_mas_pegada_hacia_la_pared_a_la_otra_chava_si_lograron_jalonesrla_a_mi_no_porque__en_eso_comenzo_a_salir_la_gente_de_la_estacion_y_les_estorbaron_el_paso_hacia_nosotras_entramos_rapido_al_anden_pero_seguimos_juntas_sin_decirnos_palabra_nos_fuimos_junta_hasta_el_paradero_de_taxqueña;1;general_anaya;dentro;encuesta_larga
1/30/2019 10:14:58;1/27/2019;12:55:00;19.501312;-99.042188;Metro Muzquiz;3;Moretones;No;No;NA;NA;NA;"Iba saliendo del metro muzquiz cuando note que un chavo me seguía, baje sobre hank gonzalez del lado de soriana y justo pasanso el little cesar habia un carro blanco con dos tipos dentro, cuando estaba pasando por el auto abren la puerta y el chavo me dijo ""metete por las buenas"" solo voltee y me agarro del brazo pero logre safarme y corrí hasta el soriana pidiendo ayuda al personal.";metro_muzquiz;iba_saliendo_del_metro_muzquiz_cuando_note_que_un_chavo_me_seguia_baje_sobre_hank_gonzalez_del_lado_de_soriana_y_justo_pasanso_el_little_cesar_habia_un_carro_blanco_con_dos_tipos_dentro_cuando_estaba_pasando_por_el_auto_abren_la_puerta_y_el_chavo_me_dijo_metete_por_las_buenas_solo_voltee_y_me_agarro_del_brazo_pero_logre_safarme_y_corri_hasta_el_soriana_pidiendo_ayuda_al_personal;1;muzquiz;dentro;encuesta_larga
1/30/2019 10:34:27;1/19/2019;19:30:00;19.493187;-99.145187;Línea 6, Instituto del Petróleo -Transborde;2;NA;No;No;NA;NA;NA;"Al hacer el transborde de la línea amarilla a la línea roja, dos sujetos me empezaron a seguir logramos subirnos al vagón como ""corriendo"" y se iban echando miradas y me miraban a mi. Llegando a El Rosario corrí a los baños y ahí unas chicas me ayudaron a llegar al andén de los camiones. Los tipos ya me dejaron de seguir pero con las manos hicieron señas de ""Ya te vi"" y ahora me da miedo que me sigan porque es mi camino diario. :/";linea_6_instituto_del_petroleo_transborde;al_hacer_el_transborde_de_la_linea_amarilla_a_la_linea_roja_dos_sujetos_me_empezaron_a_seguir_logramos_subirnos_al_vagon_como_corriendo_y_se_iban_echando_miradas_y_me_miraban_a_mi_llegando_a_el_rosario_corri_a_los_baños_y_ahi_unas_chicas_me_ayudaron_a_llegar_al_anden_de_los_camiones_los_tipos_ya_me_dejaron_de_seguir_pero_con_las_manos_hicieron_señas_de_ya_te_vi_y_ahora_me_da_miedo_que_me_sigan_porque_es_mi_camino_diario_;1;instituto_del_petroleo;dentro;encuesta_larga
1/30/2019 10:45:14;1/24/2019;14:30:00;19.370063;-99.145688;NA;2;NA;No;No;NA;NA;NA;"Iba saliendo de una imprenta y vi una camioneta blanca de esas como vans que no tienen ventanas atrás que pasó 2 veces por la calle en que iba caminando (me fijé porque la colonia está muy sola y era prácticamente el único coche que estaba pasando, además de que me puse a pensar en lo horribles que son esas camionetas); venían 2 hombres, uno como de 40 años y otro más joven de copiloto. La tercera vez que pasó la camioneta se emparejaron junto a mí y me empezaron a decir que qué rica estaba que por qué iba también tapada y otras cosas súper cerdas. Caminé más rápido y ellos seguían junto a mí. En eso me acordé que de ida a la imprenta había visto una casa donde venden mariscos y ya estaba súper cerca. Así que decidí echarme a correr y meterme a la casa y escuché cómo se bajó el que venía del lado del copiloto y corrió un tramo pequeño atrás de mí. Llegué a la casa y ya no lo vi. Me quedé ahí un rato y cuando salí me fijé que no estuvieran y una señora me acompañó al metro Portales (que está como a cuadra y media). La verdad no sé si era intento de secuestro o sólo acoso. Pero bueno, por si a alguien le sirve para cuidarse en esa colonia.";NA;iba_saliendo_de_una_imprenta_y_vi_una_camioneta_blanca_de_esas_como_vans_que_no_tienen_ventanas_atras_que_paso_2_veces_por_la_calle_en_que_iba_caminando_me_fije_porque_la_colonia_esta_muy_sola_y_era_practicamente_el_unico_coche_que_estaba_pasando_ademas_de_que_me_puse_a_pensar_en_lo_horribles_que_son_esas_camionetas_venian_2_hombres_uno_como_de_40_años_y_otro_mas_joven_de_copiloto_la_tercera_vez_que_paso_la_camioneta_se_emparejaron_junto_a_mi_y_me_empezaron_a_decir_que_que_rica_estaba_que_por_que_iba_tambien_tapada_y_otras_cosas_super_cerdas_camine_mas_rapido_y_ellos_seguian_junto_a_mi_en_eso_me_acorde_que_de_ida_a_la_imprenta_habia_visto_una_casa_donde_venden_mariscos_y_ya_estaba_super_cerca_asi_que_decidi_echarme_a_correr_y_meterme_a_la_casa_y_escuche_como_se_bajo_el_que_venia_del_lado_del_copiloto_y_corrio_un_tramo_pequeño_atras_de_mi_llegue_a_la_casa_y_ya_no_lo_vi_me_quede_ahi_un_rato_y_cuando_sali_me_fije_que_no_estuvieran_y_una_señora_me_acompaño_al_metro_portales_que_esta_como_a_cuadra_y_media_la_verdad_no_se_si_era_intento_de_secuestro_o_solo_acoso_pero_bueno_por_si_a_alguien_le_sirve_para_cuidarse_en_esa_colonia;1;portales;NA;encuesta_larga
1/30/2019 10:50:01;11/2/2016;23:11:00;19.402867;-99.132233;NA;2;NA;Sí;No;NA;"Acudí al día siguiente a denunciar y con la poca atención que me dieron, lo que se tardaban en atenderme, me dieron a entender que ""no era un caso muy importante"". Al declarar los hechos no tenía tan claro si uno de los hombres llevaba pistola, estaba casi segura que sí, pero seguía nerviosa. Les dije que había sido en el estacionamiento de mi edificio y ellos pusieron que no fue dentro de la casa. Me presionaron para que dijera que no era con pistola y tampoco en casa porque eso implicaría agravar el delito y darle alguna prioridad, lo que querían evitar. Después hablé con el investigador para contar los hechos y detallar las características de los agresores, me dejó claro que era díficil dar con ellos, tener acceso a cámaras y para dar las características me citaron otro día. Eso de ratificar la denuncia también me pareció una barrera clara. El lugar por el que esta el MP está muy, muy solo y poco seguro. Ni pensar en ir sola. En resumen, barreras explícitas e implicitas que me dejaron claro que mi caso no sería prioridad porque ""fue un intento"" y no me pasó nada. Además, declaré que me habían jalado de los brazos, sin pedirme mi coche ni ninguna pertenencia, lo que me hizo sentir que me querían secuestrar. Me dijeron que no, que así no pasaba. Todo mal.";Agencia del Ministerio Publico Iztacalco 2;Eran alrededor de las 11:11 pm y venía en mi auto. La entrada al estacionamiento del edificio en el que vivía está sobre la lateral de viaducto y requería de varios pasos: a) estacionar auto sobre avenida, b) bajarme a abrir el candado y la puerta, c) subir al auto y estacionarlo en el lugar asignado, d) bajar a cerrar la puerta y el candado. Ese día, cuando estacioné el auto en la avenida vi una camioneta grande, negra, con cajón, y estaba formada para incorporarse a viaducto. Hasta ese momento todo normal. Bajé, abrí el candado y el portón, y cuando regresé al auto, en el retrovisor vi que esa misma camioneta ya estaba andando sobre la lateral y daba la vuelta en la esquina del edificio. Me pareció muy raro porque no tenía sentido que diera esa vuelta si inicialmente se incorporaría a Viaducto. Aun cuando sentí eso seguí y encendí el auto para meterlo al estacionamiento. Cuando me bajé del coche, alcancé a ver entre la madera del portón que la camioneta estaba fuera de mi edificio y que dos tipos iban hacia la puerta por la que metí el coche. Me sentí emboscada y sin salida, sabía que iban por mi. Corrí a la puerta para cerrar, con una bolsa en la mano, mi compu y un termo. No alcancé a cerrar y dos chavos, con chamarra con gorro, entraron. Uno tenía una pistola. Los vi a la cara y traté de caminar hacia atrás, recordé un consejo de mi papá: cuando te quieran hacer algo, violar o lo que sea, GRITA Y GRITA, COMO DESESPERADA. SE ASUSTAN Y LA GENTE SALE A AYUDAR. Uno tomó mi brazo y por unos segundos lo jaló. EMPECÉ A GRITAR COMO LOCA, LO MÁS FUERTE. Recuerdo su cara de sorpresa. En segundos salió corriendo un vecino del edificio y los tipos salieron corriendo, solo alcanzaron a jalar de mi mano la mochila y mi compu. Desde ahí, me dan miedo los estacionamientos y estoy alerta a cualquier grito, que como el mio, pidan auxilio urgente.;NA;eran_alrededor_de_las_1111_pm_y_venia_en_mi_auto_la_entrada_al_estacionamiento_del_edificio_en_el_que_vivia_esta_sobre_la_lateral_de_viaducto_y_requeria_de_varios_pasos_a_estacionar_auto_sobre_avenida_b_bajarme_a_abrir_el_candado_y_la_puerta_c_subir_al_auto_y_estacionarlo_en_el_lugar_asignado_d_bajar_a_cerrar_la_puerta_y_el_candado_ese_dia_cuando_estacione_el_auto_en_la_avenida_vi_una_camioneta_grande_negra_con_cajon_y_estaba_formada_para_incorporarse_a_viaducto_hasta_ese_momento_todo_normal_baje_abri_el_candado_y_el_porton_y_cuando_regrese_al_auto_en_el_retrovisor_vi_que_esa_misma_camioneta_ya_estaba_andando_sobre_la_lateral_y_daba_la_vuelta_en_la_esquina_del_edificio_me_parecio_muy_raro_porque_no_tenia_sentido_que_diera_esa_vuelta_si_inicialmente_se_incorporaria_a_viaducto_aun_cuando_senti_eso_segui_y_encendi_el_auto_para_meterlo_al_estacionamiento_cuando_me_baje_del_coche_alcance_a_ver_entre_la_madera_del_porton_que_la_camioneta_estaba_fuera_de_mi_edificio_y_que_dos_tipos_iban_hacia_la_puerta_por_la_que_meti_el_coche_me_senti_emboscada_y_sin_salida_sabia_que_iban_por_mi_corri_a_la_puerta_para_cerrar_con_una_bolsa_en_la_mano_mi_compu_y_un_termo_no_alcance_a_cerrar_y_dos_chavos_con_chamarra_con_gorro_entraron_uno_tenia_una_pistola_los_vi_a_la_cara_y_trate_de_caminar_hacia_atras_recorde_un_consejo_de_mi_papa_cuando_te_quieran_hacer_algo_violar_o_lo_que_sea_grita_y_grita_como_desesperada_se_asustan_y_la_gente_sale_a_ayudar_uno_tomo_mi_brazo_y_por_unos_segundos_lo_jalo_empece_a_gritar_como_loca_lo_mas_fuerte_recuerdo_su_cara_de_sorpresa_en_segundos_salio_corriendo_un_vecino_del_edificio_y_los_tipos_salieron_corriendo_solo_alcanzaron_a_jalar_de_mi_mano_la_mochila_y_mi_compu_desde_ahi_me_dan_miedo_los_estacionamientos_y_estoy_alerta_a_cualquier_grito_que_como_el_mio_pidan_auxilio_urgente;1;viaducto;fuera;encuesta_larga
1/30/2019 11:01:23;7/22/2013;19:15:00;19.369813;-99.141438;NA;2;Golpes;No;NA;NA;NA;NA;En un taxi que aborde con una amiga el chofer, segun puso su taximetro,avanzó a baja velocidad  y luego se le descompuso el taximetro, total paro según para reiniciarlo y en eso se sube otro individuo atrás con nosotras, a mi me dio una bofetada, nos quitaron las bolsas y nos pidieron contraseñas nos amenazaron y mencionaron que nos dispararian en caso de equivocarnos en las contraseñas y luego nos anduvieron dando vueltas en el taxi y después de unas horas nos bajaron en el hospital de las lomas de chapultepec y ellos se dieron a la fuga.;NA;en_un_taxi_que_aborde_con_una_amiga_el_chofer_segun_puso_su_taximetroavanzo_a_baja_velocidad__y_luego_se_le_descompuso_el_taximetro_total_paro_segun_para_reiniciarlo_y_en_eso_se_sube_otro_individuo_atras_con_nosotras_a_mi_me_dio_una_bofetada_nos_quitaron_las_bolsas_y_nos_pidieron_contraseñas_nos_amenazaron_y_mencionaron_que_nos_dispararian_en_caso_de_equivocarnos_en_las_contraseñas_y_luego_nos_anduvieron_dando_vueltas_en_el_taxi_y_despues_de_unas_horas_nos_bajaron_en_el_hospital_de_las_lomas_de_chapultepec_y_ellos_se_dieron_a_la_fuga;1;chapultepec;NA;encuesta_larga
1/30/2019 11:06:58;1/28/2019;09:20:00;19.343687;-99.139563;NA;1;NA;No;NA;NA;NA;NA;Siempre camino desde la terminal de autobuses del sur al metro tasqueña, mientras pasaba por el corredor para entrar al metro un hombre corpulento avanzó para alcanzarme y cuando se dio cuenta que cambie de direccion aventó una bolsa a mis pies con intención de cortarme el paso, por suerte gracias a la afluencia de gente pude cambiar mi camino pero aun así se detuvo frente a mi para no dejarme avanzar. Me moví rápido para entrar por los torniquetes e ir a la sección de mujeres y no paso nada más pero su intención de atrapame fue muy obvia.;NA;siempre_camino_desde_la_terminal_de_autobuses_del_sur_al_metro_tasqueña_mientras_pasaba_por_el_corredor_para_entrar_al_metro_un_hombre_corpulento_avanzo_para_alcanzarme_y_cuando_se_dio_cuenta_que_cambie_de_direccion_avento_una_bolsa_a_mis_pies_con_intencion_de_cortarme_el_paso_por_suerte_gracias_a_la_afluencia_de_gente_pude_cambiar_mi_camino_pero_aun_asi_se_detuvo_frente_a_mi_para_no_dejarme_avanzar_me_movi_rapido_para_entrar_por_los_torniquetes_e_ir_a_la_seccion_de_mujeres_y_no_paso_nada_mas_pero_su_intencion_de_atrapame_fue_muy_obvia;1;tasqueña;NA;encuesta_larga
1/30/2019 11:39:34;10/27/2018;02:30:00;19.443063;-99.136187;La lagunilla;2;NA;No;No;No;Ya no dimos con los tipos, ellos salieron uyendo del lugar pero si recuerdo el rostro del primer varón;NA;"Ese día fuimos a comprar unas cosas, mi madre, mi prima y yo para la ofrenda de día de muertos, escogimos ir a la lagunilla por dulces entonces íbamos caminando justo en plena banqueta donde están los locales y puestos, ellas se adelantaron un par de metros por tanta gente que había y yo me quedé sola. Siento como alguien me toma de la cintura, volteó a verle era un tipo moreno un poco robusto con cabellos levantados, camiseta roja y atrás de él alguien casi idéntico pero en ves de camiseta roja, era una amarilla. Sentí como puso fuerza en mi cintura, pero aparte de una presión, también hizo fuerza hacia atrás, tratando de acercarme a él, el tipo de camiseta roja le dijo algo al oído a su compañero que me fue imposible escuchar y me estaba haciendo más para atrás, quería entregarme a su compañero de camiseta amarilla, lo único que pude hace fue gritar ""MAMÁ"" a lo que ella respondió por mi nombre, corriendo y empujando a toda la gente que se interponia entre nosotros (a pesar de eso les pedía disculpas) pude llegar a los brazos de mi madre me tomo y me dijo ""¿Qué pasó hija?"" Le dije nada mamá es que ya no las veía.No tuve el valor de contarle en ese momento pero todo el tiempo volteaba a ver a todos lados para ver si los ubicaba y se hacía algo contra ellos. No lo logré. A punto de terminar las compras tuve el atrevimiento de contárselo a mi madre y a mi prima y me estuvieron cuidando todo el camino hasta que cruzamos la puerta de nuestra casa. Mi madre ya no quiso contarle a papá lo sucedido y yo tampoco he querido, me da miedo y sinceramente ya cargó con un gas pimienta a todos lados. Gracias por compartir esto no me había atrevido a contárselo a alguien fuera de ellas dos, pero ahora ya se está viendo que tan mal está el país y tanto que nosotras podemos ser victimizadas.";la_lagunilla;ese_dia_fuimos_a_comprar_unas_cosas_mi_madre_mi_prima_y_yo_para_la_ofrenda_de_dia_de_muertos_escogimos_ir_a_la_lagunilla_por_dulces_entonces_ibamos_caminando_justo_en_plena_banqueta_donde_estan_los_locales_y_puestos_ellas_se_adelantaron_un_par_de_metros_por_tanta_gente_que_habia_y_yo_me_quede_sola_siento_como_alguien_me_toma_de_la_cintura_volteo_a_verle_era_un_tipo_moreno_un_poco_robusto_con_cabellos_levantados_camiseta_roja_y_atras_de_el_alguien_casi_identico_pero_en_ves_de_camiseta_roja_era_una_amarilla_senti_como_puso_fuerza_en_mi_cintura_pero_aparte_de_una_presion_tambien_hizo_fuerza_hacia_atras_tratando_de_acercarme_a_el_el_tipo_de_camiseta_roja_le_dijo_algo_al_oido_a_su_compañero_que_me_fue_imposible_escuchar_y_me_estaba_haciendo_mas_para_atras_queria_entregarme_a_su_compañero_de_camiseta_amarilla_lo_unico_que_pude_hace_fue_gritar_mama_a_lo_que_ella_respondio_por_mi_nombre_corriendo_y_empujando_a_toda_la_gente_que_se_interponia_entre_nosotros_a_pesar_de_eso_les_pedia_disculpas_pude_llegar_a_los_brazos_de_mi_madre_me_tomo_y_me_dijo_que_paso_hija_le_dije_nada_mama_es_que_ya_no_las_veiano_tuve_el_valor_de_contarle_en_ese_momento_pero_todo_el_tiempo_volteaba_a_ver_a_todos_lados_para_ver_si_los_ubicaba_y_se_hacia_algo_contra_ellos_no_lo_logre_a_punto_de_terminar_las_compras_tuve_el_atrevimiento_de_contarselo_a_mi_madre_y_a_mi_prima_y_me_estuvieron_cuidando_todo_el_camino_hasta_que_cruzamos_la_puerta_de_nuestra_casa_mi_madre_ya_no_quiso_contarle_a_papa_lo_sucedido_y_yo_tampoco_he_querido_me_da_miedo_y_sinceramente_ya_cargo_con_un_gas_pimienta_a_todos_lados_gracias_por_compartir_esto_no_me_habia_atrevido_a_contarselo_a_alguien_fuera_de_ellas_dos_pero_ahora_ya_se_esta_viendo_que_tan_mal_esta_el_pais_y_tanto_que_nosotras_podemos_ser_victimizadas;1;lagunilla;fuera;encuesta_larga
1/30/2019 11:48:20;11/28/2017;06:45:00;19.60089;-99.045998;San Cristóbal Centro;1;Moretones;No;No;NA;NA;NA;Iba de camino a la escuela, estaba obscuro y hay un camino con hierba alta, salió de la hierba y me comenzó a jalar, forcejeamos, grité muchísimo, pero nadie se detenía a hacer algo, un taxista bajo de su auto y lo golpeó, pude safarme y corrí hacia mi escuela;san_cristobal_centro;iba_de_camino_a_la_escuela_estaba_obscuro_y_hay_un_camino_con_hierba_alta_salio_de_la_hierba_y_me_comenzo_a_jalar_forcejeamos_grite_muchisimo_pero_nadie_se_detenia_a_hacer_algo_un_taxista_bajo_de_su_auto_y_lo_golpeo_pude_safarme_y_corri_hacia_mi_escuela;0;NA;NA;encuesta_larga
